Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,BANKNIFTY,52678,OPTIDX,CE,63600,BANKNIFTY,BANKNIFTY MAR 63600 CE,BANKNIFTY30MAR26C63600,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52679,OPTIDX,PE,63600,BANKNIFTY,BANKNIFTY MAR 63600 PE,BANKNIFTY30MAR26P63600,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52680,OPTIDX,CE,63700,BANKNIFTY,BANKNIFTY MAR 63700 CE,BANKNIFTY30MAR26C63700,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52685,OPTIDX,PE,63700,BANKNIFTY,BANKNIFTY MAR 63700 PE,BANKNIFTY30MAR26P63700,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52686,OPTIDX,CE,63800,BANKNIFTY,BANKNIFTY MAR 63800 CE,BANKNIFTY30MAR26C63800,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52687,OPTIDX,PE,63800,BANKNIFTY,BANKNIFTY MAR 63800 PE,BANKNIFTY30MAR26P63800,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52688,OPTIDX,CE,63900,BANKNIFTY,BANKNIFTY MAR 63900 CE,BANKNIFTY30MAR26C63900,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52689,OPTIDX,PE,63900,BANKNIFTY,BANKNIFTY MAR 63900 PE,BANKNIFTY30MAR26P63900,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52690,OPTIDX,CE,64000,BANKNIFTY,BANKNIFTY MAR 64000 CE,BANKNIFTY30MAR26C64000,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52691,OPTIDX,PE,64000,BANKNIFTY,BANKNIFTY MAR 64000 PE,BANKNIFTY30MAR26P64000,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52692,OPTIDX,CE,64100,BANKNIFTY,BANKNIFTY MAR 64100 CE,BANKNIFTY30MAR26C64100,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52693,OPTIDX,PE,64100,BANKNIFTY,BANKNIFTY MAR 64100 PE,BANKNIFTY30MAR26P64100,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52694,OPTIDX,CE,64200,BANKNIFTY,BANKNIFTY MAR 64200 CE,BANKNIFTY30MAR26C64200,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52695,OPTIDX,PE,64200,BANKNIFTY,BANKNIFTY MAR 64200 PE,BANKNIFTY30MAR26P64200,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52696,OPTIDX,CE,64300,BANKNIFTY,BANKNIFTY MAR 64300 CE,BANKNIFTY30MAR26C64300,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52697,OPTIDX,PE,64300,BANKNIFTY,BANKNIFTY MAR 64300 PE,BANKNIFTY30MAR26P64300,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52698,OPTIDX,CE,64400,BANKNIFTY,BANKNIFTY MAR 64400 CE,BANKNIFTY30MAR26C64400,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52699,OPTIDX,PE,64400,BANKNIFTY,BANKNIFTY MAR 64400 PE,BANKNIFTY30MAR26P64400,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52700,OPTIDX,CE,64600,BANKNIFTY,BANKNIFTY MAR 64600 CE,BANKNIFTY30MAR26C64600,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52701,OPTIDX,PE,64600,BANKNIFTY,BANKNIFTY MAR 64600 PE,BANKNIFTY30MAR26P64600,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52702,OPTIDX,CE,64700,BANKNIFTY,BANKNIFTY MAR 64700 CE,BANKNIFTY30MAR26C64700,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52703,OPTIDX,PE,64700,BANKNIFTY,BANKNIFTY MAR 64700 PE,BANKNIFTY30MAR26P64700,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52704,OPTIDX,CE,64800,BANKNIFTY,BANKNIFTY MAR 64800 CE,BANKNIFTY30MAR26C64800,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52705,OPTIDX,PE,64800,BANKNIFTY,BANKNIFTY MAR 64800 PE,BANKNIFTY30MAR26P64800,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52706,OPTIDX,CE,64900,BANKNIFTY,BANKNIFTY MAR 64900 CE,BANKNIFTY30MAR26C64900,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52707,OPTIDX,PE,64900,BANKNIFTY,BANKNIFTY MAR 64900 PE,BANKNIFTY30MAR26P64900,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52708,OPTIDX,CE,65000,BANKNIFTY,BANKNIFTY MAR 65000 CE,BANKNIFTY30MAR26C65000,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52709,OPTIDX,PE,65000,BANKNIFTY,BANKNIFTY MAR 65000 PE,BANKNIFTY30MAR26P65000,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52710,OPTIDX,CE,65100,BANKNIFTY,BANKNIFTY MAR 65100 CE,BANKNIFTY30MAR26C65100,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52711,OPTIDX,PE,65100,BANKNIFTY,BANKNIFTY MAR 65100 PE,BANKNIFTY30MAR26P65100,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52712,OPTIDX,CE,65200,BANKNIFTY,BANKNIFTY MAR 65200 CE,BANKNIFTY30MAR26C65200,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52713,OPTIDX,PE,65200,BANKNIFTY,BANKNIFTY MAR 65200 PE,BANKNIFTY30MAR26P65200,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52714,OPTIDX,CE,65300,BANKNIFTY,BANKNIFTY MAR 65300 CE,BANKNIFTY30MAR26C65300,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52715,OPTIDX,PE,65300,BANKNIFTY,BANKNIFTY MAR 65300 PE,BANKNIFTY30MAR26P65300,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52716,OPTIDX,CE,65400,BANKNIFTY,BANKNIFTY MAR 65400 CE,BANKNIFTY30MAR26C65400,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52717,OPTIDX,PE,65400,BANKNIFTY,BANKNIFTY MAR 65400 PE,BANKNIFTY30MAR26P65400,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52718,OPTIDX,CE,65500,BANKNIFTY,BANKNIFTY MAR 65500 CE,BANKNIFTY30MAR26C65500,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52719,OPTIDX,PE,65500,BANKNIFTY,BANKNIFTY MAR 65500 PE,BANKNIFTY30MAR26P65500,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52720,OPTIDX,CE,65600,BANKNIFTY,BANKNIFTY MAR 65600 CE,BANKNIFTY30MAR26C65600,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52721,OPTIDX,PE,65600,BANKNIFTY,BANKNIFTY MAR 65600 PE,BANKNIFTY30MAR26P65600,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52722,OPTIDX,CE,65700,BANKNIFTY,BANKNIFTY MAR 65700 CE,BANKNIFTY30MAR26C65700,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52723,OPTIDX,PE,65700,BANKNIFTY,BANKNIFTY MAR 65700 PE,BANKNIFTY30MAR26P65700,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52724,OPTIDX,CE,65800,BANKNIFTY,BANKNIFTY MAR 65800 CE,BANKNIFTY30MAR26C65800,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52725,OPTIDX,PE,65800,BANKNIFTY,BANKNIFTY MAR 65800 PE,BANKNIFTY30MAR26P65800,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52726,OPTIDX,CE,65900,BANKNIFTY,BANKNIFTY MAR 65900 CE,BANKNIFTY30MAR26C65900,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52727,OPTIDX,PE,65900,BANKNIFTY,BANKNIFTY MAR 65900 PE,BANKNIFTY30MAR26P65900,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52728,OPTIDX,CE,66100,BANKNIFTY,BANKNIFTY MAR 66100 CE,BANKNIFTY30MAR26C66100,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52729,OPTIDX,PE,66100,BANKNIFTY,BANKNIFTY MAR 66100 PE,BANKNIFTY30MAR26P66100,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52730,OPTIDX,CE,66200,BANKNIFTY,BANKNIFTY MAR 66200 CE,BANKNIFTY30MAR26C66200,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52731,OPTIDX,PE,66200,BANKNIFTY,BANKNIFTY MAR 66200 PE,BANKNIFTY30MAR26P66200,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52732,OPTIDX,CE,66300,BANKNIFTY,BANKNIFTY MAR 66300 CE,BANKNIFTY30MAR26C66300,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52733,OPTIDX,PE,66300,BANKNIFTY,BANKNIFTY MAR 66300 PE,BANKNIFTY30MAR26P66300,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52734,OPTIDX,CE,66400,BANKNIFTY,BANKNIFTY MAR 66400 CE,BANKNIFTY30MAR26C66400,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52735,OPTIDX,PE,66400,BANKNIFTY,BANKNIFTY MAR 66400 PE,BANKNIFTY30MAR26P66400,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52736,OPTIDX,CE,66500,BANKNIFTY,BANKNIFTY MAR 66500 CE,BANKNIFTY30MAR26C66500,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52737,OPTIDX,PE,66500,BANKNIFTY,BANKNIFTY MAR 66500 PE,BANKNIFTY30MAR26P66500,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52738,OPTIDX,CE,66600,BANKNIFTY,BANKNIFTY MAR 66600 CE,BANKNIFTY30MAR26C66600,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52739,OPTIDX,PE,66600,BANKNIFTY,BANKNIFTY MAR 66600 PE,BANKNIFTY30MAR26P66600,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52746,OPTIDX,CE,67000,BANKNIFTY,BANKNIFTY MAR 67000 CE,BANKNIFTY30MAR26C67000,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52747,OPTIDX,PE,67000,BANKNIFTY,BANKNIFTY MAR 67000 PE,BANKNIFTY30MAR26P67000,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52764,OPTIDX,CE,68000,BANKNIFTY,BANKNIFTY MAR 68000 CE,BANKNIFTY30MAR26C68000,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52765,OPTIDX,PE,68000,BANKNIFTY,BANKNIFTY MAR 68000 PE,BANKNIFTY30MAR26P68000,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52774,OPTIDX,CE,68500,BANKNIFTY,BANKNIFTY MAR 68500 CE,BANKNIFTY30MAR26C68500,2026-03-30,30,0.05
NFO,nse_fo,BANKNIFTY,52775,OPTIDX,PE,68500,BANKNIFTY,BANKNIFTY MAR 68500 PE,BANKNIFTY30MAR26P68500,2026-03-30,30,0.05
NFO,nse_fo,MIDCPNIFTY,52906,OPTIDX,CE,11050,MIDCPNIFTY,MIDCPNIFTY MAR 11050 CE,MIDCPNIFTY30MAR26C11050,2026-03-30,120,0.05
NFO,nse_fo,MIDCPNIFTY,52907,OPTIDX,PE,11050,MIDCPNIFTY,MIDCPNIFTY MAR 11050 PE,MIDCPNIFTY30MAR26P11050,2026-03-30,120,0.05
NFO,nse_fo,MIDCPNIFTY,52908,OPTIDX,CE,11075,MIDCPNIFTY,MIDCPNIFTY MAR 11075 CE,MIDCPNIFTY30MAR26C11075,2026-03-30,120,0.05
NFO,nse_fo,MIDCPNIFTY,52909,OPTIDX,PE,11075,MIDCPNIFTY,MIDCPNIFTY MAR 11075 PE,MIDCPNIFTY30MAR26P11075,2026-03-30,120,0.05
NFO,nse_fo,MIDCPNIFTY,52912,OPTIDX,CE,11125,MIDCPNIFTY,MIDCPNIFTY MAR 11125 CE,MIDCPNIFTY30MAR26C11125,2026-03-30,120,0.05
NFO,nse_fo,MIDCPNIFTY,52913,OPTIDX,PE,11125,MIDCPNIFTY,MIDCPNIFTY MAR 11125 PE,MIDCPNIFTY30MAR26P11125,2026-03-30,120,0.05
NFO,nse_fo,MIDCPNIFTY,52914,OPTIDX,CE,11150,MIDCPNIFTY,MIDCPNIFTY MAR 11150 CE,MIDCPNIFTY30MAR26C11150,2026-03-30,120,0.05
NFO,nse_fo,MIDCPNIFTY,52915,OPTIDX,PE,11150,MIDCPNIFTY,MIDCPNIFTY MAR 11150 PE,MIDCPNIFTY30MAR26P11150,2026-03-30,120,0.05
NFO,nse_fo,MIDCPNIFTY,52916,OPTIDX,CE,11175,MIDCPNIFTY,MIDCPNIFTY MAR 11175 CE,MIDCPNIFTY30MAR26C11175,2026-03-30,120,0.05
NFO,nse_fo,MIDCPNIFTY,52917,OPTIDX,PE,11175,MIDCPNIFTY,MIDCPNIFTY MAR 11175 PE,MIDCPNIFTY30MAR26P11175,2026-03-30,120,0.05
NFO,nse_fo,MIDCPNIFTY,52918,OPTIDX,CE,11225,MIDCPNIFTY,MIDCPNIFTY MAR 11225 CE,MIDCPNIFTY30MAR26C11225,2026-03-30,120,0.05
NFO,nse_fo,MIDCPNIFTY,52919,OPTIDX,PE,11225,MIDCPNIFTY,MIDCPNIFTY MAR 11225 PE,MIDCPNIFTY30MAR26P11225,2026-03-30,120,0.05
NFO,nse_fo,MIDCPNIFTY,52920,OPTIDX,CE,11250,MIDCPNIFTY,MIDCPNIFTY MAR 11250 CE,MIDCPNIFTY30MAR26C11250,2026-03-30,120,0.05
NFO,nse_fo,MIDCPNIFTY,52921,OPTIDX,PE,11250,MIDCPNIFTY,MIDCPNIFTY MAR 11250 PE,MIDCPNIFTY30MAR26P11250,2026-03-30,120,0.05
NFO,nse_fo,MIDCPNIFTY,52922,OPTIDX,CE,11275,MIDCPNIFTY,MIDCPNIFTY MAR 11275 CE,MIDCPNIFTY30MAR26C11275,2026-03-30,120,0.05
NFO,nse_fo,MIDCPNIFTY,52923,OPTIDX,PE,11275,MIDCPNIFTY,MIDCPNIFTY MAR 11275 PE,MIDCPNIFTY30MAR26P11275,2026-03-30,120,0.05
NFO,nse_fo,MIDCPNIFTY,52924,OPTIDX,CE,11325,MIDCPNIFTY,MIDCPNIFTY MAR 11325 CE,MIDCPNIFTY30MAR26C11325,2026-03-30,120,0.05
NFO,nse_fo,MIDCPNIFTY,52925,OPTIDX,PE,11325,MIDCPNIFTY,MIDCPNIFTY MAR 11325 PE,MIDCPNIFTY30MAR26P11325,2026-03-30,120,0.05
NFO,nse_fo,POLYCAB,52962,OPTSTK,CE,6100,POLYCAB INDIA LIMITED,POLYCAB APR 6100 CE,POLYCAB28APR26C6100,2026-04-28,125,0.05
NFO,nse_fo,POLYCAB,52963,OPTSTK,PE,6100,POLYCAB INDIA LIMITED,POLYCAB APR 6100 PE,POLYCAB28APR26P6100,2026-04-28,125,0.05
NFO,nse_fo,COFORGE,53165,OPTSTK,CE,1020,COFORGE LIMITED,COFORGE MAR 1020 CE,COFORGE30MAR26C1020,2026-03-30,375,0.05
NFO,nse_fo,COFORGE,53166,OPTSTK,PE,1020,COFORGE LIMITED,COFORGE MAR 1020 PE,COFORGE30MAR26P1020,2026-03-30,375,0.05
NFO,nse_fo,TATASTEEL,53182,OPTSTK,CE,155,TATA STEEL LIMITED,TATASTEEL MAR 155 CE,TATASTEEL30MAR26C155,2026-03-30,5500,0.01
NFO,nse_fo,BANKNIFTY,53184,OPTIDX,CE,43500,BANKNIFTY,BANKNIFTY 29th DEC 43500 CE,BANKNIFTY29DEC26C43500,2026-12-29,30,0.05
NFO,nse_fo,TATASTEEL,53185,OPTSTK,PE,155,TATA STEEL LIMITED,TATASTEEL MAR 155 PE,TATASTEEL30MAR26P155,2026-03-30,5500,0.01
NFO,nse_fo,TATASTEEL,53186,OPTSTK,CE,157,TATA STEEL LIMITED,TATASTEEL MAR 157 CE,TATASTEEL30MAR26C157,2026-03-30,5500,0.01
NFO,nse_fo,TATASTEEL,53187,OPTSTK,PE,157,TATA STEEL LIMITED,TATASTEEL MAR 157 PE,TATASTEEL30MAR26P157,2026-03-30,5500,0.01
NFO,nse_fo,TATASTEEL,53188,OPTSTK,CE,159,TATA STEEL LIMITED,TATASTEEL MAR 159 CE,TATASTEEL30MAR26C159,2026-03-30,5500,0.01
NFO,nse_fo,TATASTEEL,53191,OPTSTK,PE,159,TATA STEEL LIMITED,TATASTEEL MAR 159 PE,TATASTEEL30MAR26P159,2026-03-30,5500,0.01
NFO,nse_fo,TATASTEEL,53196,OPTSTK,CE,155,TATA STEEL LIMITED,TATASTEEL APR 155 CE,TATASTEEL28APR26C155,2026-04-28,5500,0.01
NFO,nse_fo,BANKNIFTY,53197,OPTIDX,PE,43500,BANKNIFTY,BANKNIFTY 29th DEC 43500 PE,BANKNIFTY29DEC26P43500,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53198,OPTIDX,CE,45000,BANKNIFTY,BANKNIFTY 29th DEC 45000 CE,BANKNIFTY29DEC26C45000,2026-12-29,30,0.05
NFO,nse_fo,TATASTEEL,53199,OPTSTK,PE,155,TATA STEEL LIMITED,TATASTEEL APR 155 PE,TATASTEEL28APR26P155,2026-04-28,5500,0.01
NFO,nse_fo,TATASTEEL,53200,OPTSTK,CE,157,TATA STEEL LIMITED,TATASTEEL APR 157 CE,TATASTEEL28APR26C157,2026-04-28,5500,0.01
NFO,nse_fo,TATASTEEL,53201,OPTSTK,PE,157,TATA STEEL LIMITED,TATASTEEL APR 157 PE,TATASTEEL28APR26P157,2026-04-28,5500,0.01
NFO,nse_fo,TATASTEEL,53202,OPTSTK,CE,159,TATA STEEL LIMITED,TATASTEEL APR 159 CE,TATASTEEL28APR26C159,2026-04-28,5500,0.01
NFO,nse_fo,TATASTEEL,53203,OPTSTK,PE,159,TATA STEEL LIMITED,TATASTEEL APR 159 PE,TATASTEEL28APR26P159,2026-04-28,5500,0.01
NFO,nse_fo,TATASTEEL,53206,OPTSTK,CE,158,TATA STEEL LIMITED,TATASTEEL MAY 158 CE,TATASTEEL26MAY26C158,2026-05-26,5500,0.01
NFO,nse_fo,TATASTEEL,53208,OPTSTK,PE,158,TATA STEEL LIMITED,TATASTEEL MAY 158 PE,TATASTEEL26MAY26P158,2026-05-26,5500,0.01
NFO,nse_fo,BANKNIFTY,53213,OPTIDX,PE,45000,BANKNIFTY,BANKNIFTY 29th DEC 45000 PE,BANKNIFTY29DEC26P45000,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53214,OPTIDX,CE,46500,BANKNIFTY,BANKNIFTY 29th DEC 46500 CE,BANKNIFTY29DEC26C46500,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53215,OPTIDX,PE,46500,BANKNIFTY,BANKNIFTY 29th DEC 46500 PE,BANKNIFTY29DEC26P46500,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53216,OPTIDX,CE,48000,BANKNIFTY,BANKNIFTY 29th DEC 48000 CE,BANKNIFTY29DEC26C48000,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53217,OPTIDX,PE,48000,BANKNIFTY,BANKNIFTY 29th DEC 48000 PE,BANKNIFTY29DEC26P48000,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53218,OPTIDX,CE,49500,BANKNIFTY,BANKNIFTY 29th DEC 49500 CE,BANKNIFTY29DEC26C49500,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53219,OPTIDX,PE,49500,BANKNIFTY,BANKNIFTY 29th DEC 49500 PE,BANKNIFTY29DEC26P49500,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53220,OPTIDX,CE,51000,BANKNIFTY,BANKNIFTY 29th DEC 51000 CE,BANKNIFTY29DEC26C51000,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53221,OPTIDX,PE,51000,BANKNIFTY,BANKNIFTY 29th DEC 51000 PE,BANKNIFTY29DEC26P51000,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53222,OPTIDX,CE,52500,BANKNIFTY,BANKNIFTY 29th DEC 52500 CE,BANKNIFTY29DEC26C52500,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53223,OPTIDX,PE,52500,BANKNIFTY,BANKNIFTY 29th DEC 52500 PE,BANKNIFTY29DEC26P52500,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53224,OPTIDX,CE,54000,BANKNIFTY,BANKNIFTY 29th DEC 54000 CE,BANKNIFTY29DEC26C54000,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53225,OPTIDX,PE,54000,BANKNIFTY,BANKNIFTY 29th DEC 54000 PE,BANKNIFTY29DEC26P54000,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53226,OPTIDX,CE,55500,BANKNIFTY,BANKNIFTY 29th DEC 55500 CE,BANKNIFTY29DEC26C55500,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53227,OPTIDX,PE,55500,BANKNIFTY,BANKNIFTY 29th DEC 55500 PE,BANKNIFTY29DEC26P55500,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53228,OPTIDX,CE,57000,BANKNIFTY,BANKNIFTY 29th DEC 57000 CE,BANKNIFTY29DEC26C57000,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53229,OPTIDX,PE,57000,BANKNIFTY,BANKNIFTY 29th DEC 57000 PE,BANKNIFTY29DEC26P57000,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53235,OPTIDX,CE,58500,BANKNIFTY,BANKNIFTY 29th DEC 58500 CE,BANKNIFTY29DEC26C58500,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53236,OPTIDX,PE,58500,BANKNIFTY,BANKNIFTY 29th DEC 58500 PE,BANKNIFTY29DEC26P58500,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53240,OPTIDX,CE,60000,BANKNIFTY,BANKNIFTY 29th DEC 60000 CE,BANKNIFTY29DEC26C60000,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53241,OPTIDX,PE,60000,BANKNIFTY,BANKNIFTY 29th DEC 60000 PE,BANKNIFTY29DEC26P60000,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53244,OPTIDX,CE,61500,BANKNIFTY,BANKNIFTY 29th DEC 61500 CE,BANKNIFTY29DEC26C61500,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53245,OPTIDX,PE,61500,BANKNIFTY,BANKNIFTY 29th DEC 61500 PE,BANKNIFTY29DEC26P61500,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53246,OPTIDX,CE,63000,BANKNIFTY,BANKNIFTY 29th DEC 63000 CE,BANKNIFTY29DEC26C63000,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53247,OPTIDX,PE,63000,BANKNIFTY,BANKNIFTY 29th DEC 63000 PE,BANKNIFTY29DEC26P63000,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53248,OPTIDX,CE,64500,BANKNIFTY,BANKNIFTY 29th DEC 64500 CE,BANKNIFTY29DEC26C64500,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53249,OPTIDX,PE,64500,BANKNIFTY,BANKNIFTY 29th DEC 64500 PE,BANKNIFTY29DEC26P64500,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53250,OPTIDX,CE,66000,BANKNIFTY,BANKNIFTY 29th DEC 66000 CE,BANKNIFTY29DEC26C66000,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53251,OPTIDX,PE,66000,BANKNIFTY,BANKNIFTY 29th DEC 66000 PE,BANKNIFTY29DEC26P66000,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53252,OPTIDX,CE,67500,BANKNIFTY,BANKNIFTY 29th DEC 67500 CE,BANKNIFTY29DEC26C67500,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53253,OPTIDX,PE,67500,BANKNIFTY,BANKNIFTY 29th DEC 67500 PE,BANKNIFTY29DEC26P67500,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53254,OPTIDX,CE,69000,BANKNIFTY,BANKNIFTY 29th DEC 69000 CE,BANKNIFTY29DEC26C69000,2026-12-29,30,0.05
NFO,nse_fo,BANKNIFTY,53255,OPTIDX,PE,69000,BANKNIFTY,BANKNIFTY 29th DEC 69000 PE,BANKNIFTY29DEC26P69000,2026-12-29,30,0.05
NFO,nse_fo,TITAN,53277,OPTSTK,CE,3460,TITAN COMPANY LIMITED,TITAN MAR 3460 CE,TITAN30MAR26C3460,2026-03-30,175,0.05
NFO,nse_fo,TITAN,53278,OPTSTK,PE,3460,TITAN COMPANY LIMITED,TITAN MAR 3460 PE,TITAN30MAR26P3460,2026-03-30,175,0.05
NFO,nse_fo,TITAN,53281,OPTSTK,CE,3460,TITAN COMPANY LIMITED,TITAN APR 3460 CE,TITAN28APR26C3460,2026-04-28,175,0.05
NFO,nse_fo,TITAN,53282,OPTSTK,PE,3460,TITAN COMPANY LIMITED,TITAN APR 3460 PE,TITAN28APR26P3460,2026-04-28,175,0.05
NFO,nse_fo,KEI,53308,OPTSTK,CE,5700,KEI INDUSTRIES LTD.,KEI APR 5700 CE,KEI28APR26C5700,2026-04-28,175,0.05
NFO,nse_fo,KEI,53309,OPTSTK,PE,5700,KEI INDUSTRIES LTD.,KEI APR 5700 PE,KEI28APR26P5700,2026-04-28,175,0.05
NFO,nse_fo,TVSMOTOR,53369,OPTSTK,CE,2900,TVS MOTOR COMPANY  LTD,TVSMOTOR MAR 2900 CE,TVSMOTOR30MAR26C2900,2026-03-30,175,0.05
NFO,nse_fo,TVSMOTOR,53370,OPTSTK,PE,2900,TVS MOTOR COMPANY  LTD,TVSMOTOR MAR 2900 PE,TVSMOTOR30MAR26P2900,2026-03-30,175,0.05
NFO,nse_fo,TVSMOTOR,53371,OPTSTK,CE,2940,TVS MOTOR COMPANY  LTD,TVSMOTOR MAR 2940 CE,TVSMOTOR30MAR26C2940,2026-03-30,175,0.05
NFO,nse_fo,TVSMOTOR,53378,OPTSTK,PE,2940,TVS MOTOR COMPANY  LTD,TVSMOTOR MAR 2940 PE,TVSMOTOR30MAR26P2940,2026-03-30,175,0.05
NFO,nse_fo,TVSMOTOR,53379,OPTSTK,CE,2980,TVS MOTOR COMPANY  LTD,TVSMOTOR MAR 2980 CE,TVSMOTOR30MAR26C2980,2026-03-30,175,0.05
NFO,nse_fo,TVSMOTOR,53380,OPTSTK,PE,2980,TVS MOTOR COMPANY  LTD,TVSMOTOR MAR 2980 PE,TVSMOTOR30MAR26P2980,2026-03-30,175,0.05
